node_id,dx_mm,dy_mm,dz_mm,total_mm
27804,-0.0000571055,-0.0002328662,0.0005369815,0.0005880789
27805,-0.0000512203,-0.0002282986,0.0005133325,0.0005641400
27806,-0.0000454846,-0.0002234674,0.0004874136,0.0005381250
27807,-0.0000465472,-0.0002195304,0.0004837356,0.0005332545
27808,-0.0000412278,-0.0002112492,0.0004545383,0.0005029224
27809,-0.0000520605,-0.0002242324,0.0005079371,0.0005576652
27810,-0.0000472193,-0.0002163106,0.0004801220,0.0005287126
27811,-0.0000401478,-0.0002145422,0.0004573057,0.0005067235
27812,-0.0000349556,-0.0002060804,0.0004270191,0.0004754328
27813,-0.0000673071,-0.0002571033,0.0006042999,0.0006601596
27814,-0.0000621261,-0.0002470941,0.0005734694,0.0006275207
27815,-0.0000566331,-0.0002374535,0.0005431130,0.0005954521
27816,-0.0000672306,-0.0002512603,0.0005946622,0.0006490569
27817,-0.0000726033,-0.0002611331,0.0006246322,0.0006809017
27818,-0.0000620006,-0.0002419493,0.0005656332,0.0006183239
27819,-0.0000563594,-0.0002426658,0.0005502180,0.0006039892
27820,-0.0000620127,-0.0002527202,0.0005816028,0.0006371615
27821,-0.0000506824,-0.0002328315,0.0005186253,0.0005707464
27822,-0.0000762853,-0.0002471076,0.0006108428,0.0006633329
27823,-0.0000720800,-0.0002435798,0.0005948945,0.0006468587
27824,-0.0000674497,-0.0002405237,0.0005777635,0.0006294536
27825,-0.0000673488,-0.0002359131,0.0005695758,0.0006201673
27826,-0.0000628125,-0.0002281667,0.0005436577,0.0005929327
27827,-0.0000718763,-0.0002388902,0.0005852162,0.0006361703
27828,-0.0000672484,-0.0002312969,0.0005602901,0.0006098734
27829,-0.0000625391,-0.0002325031,0.0005512216,0.0006015099
27830,-0.0000581175,-0.0002244584,0.0005245477,0.0005735064
27831,-0.0000755770,-0.0002514827,0.0006183320,0.0006717811
27832,-0.0000800698,-0.0002606247,0.0006452041,0.0007004461
27833,-0.0000843996,-0.0002692936,0.0006706755,0.0007276318
27834,-0.0000763241,-0.0002579104,0.0006297807,0.0006848116
27835,-0.0000715029,-0.0002490003,0.0006034100,0.0006566715
27836,-0.0000809875,-0.0002672379,0.0006572515,0.0007141110
27837,-0.0000858386,-0.0002631238,0.0006626841,0.0007181592
27838,-0.0000834465,-0.0002626375,0.0006562413,0.0007117545
27839,-0.0000807625,-0.0002549425,0.0006375276,0.0006913463
27840,-0.0000791395,-0.0002551699,0.0006332140,0.0006872661
27841,-0.0000907020,-0.0002718804,0.0006882166,0.0007455119
27842,-0.0000877182,-0.0002709935,0.0006809393,0.0007381126
27843,-0.0000853731,-0.0001723946,0.0004063159,0.0004495566
27844,-0.0000868829,-0.0001726284,0.0004105133,0.0004537295
27845,-0.0000881165,-0.0001725816,0.0004133606,0.0004565260
27846,-0.0000888265,-0.0001730495,0.0004170854,0.0004602135
27847,-0.0000900841,-0.0001736584,0.0004203487,0.0004636437
27848,-0.0000916327,-0.0001739219,0.0004217380,0.0004653046
27849,-0.0000938921,-0.0001738854,0.0004211568,0.0004652149
27850,-0.0000956189,-0.0001739773,0.0004200328,0.0004645844
27851,-0.0000979971,-0.0001741777,0.0004188572,0.0004640934
27852,-0.0001002837,-0.0001734755,0.0004146691,0.0004605443
27853,-0.0001034800,-0.0001720174,0.0004075511,0.0004543083
27854,-0.0001066584,-0.0001708433,0.0004010136,0.0004487486
27855,-0.0001097515,-0.0001694924,0.0003939264,0.0004426637
27856,-0.0000725014,-0.0002005743,0.0004823665,0.0005274125
27857,-0.0000753672,-0.0002033761,0.0004976159,0.0005428293
27858,-0.0000779666,-0.0002064521,0.0005117842,0.0005573369
27859,-0.0000801919,-0.0002099377,0.0005266108,0.0005725587
27860,-0.0000827009,-0.0002137369,0.0005405618,0.0005871371
27861,-0.0000851167,-0.0002175935,0.0005545291,0.0006017427
27862,-0.0000882417,-0.0002210056,0.0005673947,0.0006152778
27863,-0.0000908326,-0.0002243759,0.0005775148,0.0006261936
27864,-0.0000929391,-0.0002274789,0.0005865694,0.0006359622
27865,-0.0000962852,-0.0002310101,0.0005965875,0.0006469568
27866,-0.0000998143,-0.0002349262,0.0006060561,0.0006576148
27867,-0.0001021266,-0.0002386685,0.0006142716,0.0006668748
27868,-0.0001053717,-0.0002419851,0.0006211327,0.0006748821
27869,-0.0000865396,-0.0002241519,0.0005748598,0.0006230546
27870,-0.0000850105,-0.0002264404,0.0005795901,0.0006280340
27871,-0.0000824236,-0.0002282431,0.0005818006,0.0006303812
27872,-0.0000804142,-0.0002297055,0.0005823985,0.0006312044
27873,-0.0000773547,-0.0002303279,0.0005782181,0.0006271929
27874,-0.0000740210,-0.0002295472,0.0005714844,0.0006202946
27875,-0.0000707328,-0.0002278285,0.0005622616,0.0006107758
27876,-0.0000580609,-0.0002005543,0.0004596712,0.0005048670
27877,-0.0000616894,-0.0002048025,0.0004811851,0.0005265821
27878,-0.0000654029,-0.0002090137,0.0005014821,0.0005472190
27879,-0.0000699512,-0.0002137560,0.0005230390,0.0005693458
27880,-0.0000736715,-0.0002187757,0.0005430650,0.0005900931
27881,-0.0000766674,-0.0002242281,0.0005631198,0.0006109501
27882,-0.0000611186,-0.0002079780,0.0004911337,0.0005368451
27883,-0.0000564286,-0.0002054937,0.0004745035,0.0005201591
27884,-0.0000573528,-0.0002031606,0.0004686198,0.0005139728
27885,-0.0000531978,-0.0001984814,0.0004451337,0.0004902743
27886,-0.0000522799,-0.0002007068,0.0004517870,0.0004971197
27887,-0.0000485095,-0.0001962222,0.0004278680,0.0004732097
27888,-0.0000702074,-0.0002184591,0.0005367974,0.0005837849
27889,-0.0000669770,-0.0002177698,0.0005292408,0.0005761991
27890,-0.0000628079,-0.0002162366,0.0005176746,0.0005645264
27891,-0.0000595710,-0.0002103813,0.0004949937,0.0005411356
27892,-0.0000662181,-0.0002128808,0.0005152675,0.0005614300
27893,-0.0000635032,-0.0002128029,0.0005091661,0.0005554888
27894,-0.0000705103,-0.0002232180,0.0005504528,0.0005981608
27895,-0.0000734818,-0.0002244962,0.0005576172,0.0006055866
27896,-0.0000671308,-0.0002218704,0.0005394670,0.0005871607
27897,-0.0000753130,-0.0002081222,0.0005144902,0.0005600777
27898,-0.0000728288,-0.0002089242,0.0005132065,0.0005588687
27899,-0.0000691512,-0.0002097592,0.0005091552,0.0005549954
27900,-0.0000693141,-0.0002054031,0.0004955887,0.0005409279
27901,-0.0000658248,-0.0002021431,0.0004773346,0.0005225352
27902,-0.0000729441,-0.0002043487,0.0004977664,0.0005430015
27903,-0.0000693024,-0.0002015637,0.0004813836,0.0005264608
27904,-0.0000654985,-0.0002056942,0.0004898498,0.0005353065
27905,-0.0000621605,-0.0002018082,0.0004703790,0.0005156034
27906,-0.0000818383,-0.0002218642,0.0005638245,0.0006114077
27907,-0.0000787494,-0.0002174254,0.0005476815,0.0005945000
27908,-0.0000754634,-0.0002128930,0.0005303407,0.0005764368
27909,-0.0000810300,-0.0002157301,0.0005454583,0.0005921403
27910,-0.0000837945,-0.0002199033,0.0005603475,0.0006077568
27911,-0.0000780662,-0.0002118833,0.0005296734,0.0005757975
27912,-0.0000759882,-0.0002182789,0.0005468364,0.0005936750
27913,-0.0000794113,-0.0002230926,0.0005647422,0.0006123808
27914,-0.0000730376,-0.0002139178,0.0005283531,0.0005746758
27915,-0.0000840168,-0.0002348422,0.0005997701,0.0006495644
27916,-0.0000870410,-0.0002404026,0.0006173927,0.0006682389
27917,-0.0000907472,-0.0002466321,0.0006357389,0.0006879145
27918,-0.0000941016,-0.0002527339,0.0006529207,0.0007064240
27919,-0.0000980532,-0.0002588839,0.0006699415,0.0007248840
27920,-0.0001018032,-0.0002648167,0.0006858636,0.0007422268
27921,-0.0000893588,-0.0002478722,0.0006367294,0.0006890936
27922,-0.0000875296,-0.0002493661,0.0006379544,0.0006905293
27923,-0.0000854618,-0.0002493146,0.0006351018,0.0006876160
27924,-0.0000824980,-0.0002486052,0.0006284600,0.0006808615
27925,-0.0000780607,-0.0002356719,0.0005924681,0.0006423809
27926,-0.0000812819,-0.0002418153,0.0006118955,0.0006629461
27927,-0.0000749279,-0.0002341929,0.0005842001,0.0006338377
27928,-0.0000787389,-0.0002411754,0.0006060651,0.0006570238
27929,-0.0000812674,-0.0002364796,0.0005989578,0.0006490589
27930,-0.0000851161,-0.0002418256,0.0006173785,0.0006684913
27931,-0.0000837843,-0.0002434831,0.0006197904,0.0006711512
27932,-0.0000991872,-0.0002695044,0.0006958067,0.0007527402
27933,-0.0000951355,-0.0002626763,0.0006767171,0.0007321172
27934,-0.0000912707,-0.0002558447,0.0006570148,0.0007109538
27935,-0.0000966996,-0.0002609145,0.0006743714,0.0007295232
27936,-0.0001006627,-0.0002674170,0.0006919718,0.0007486453
27937,-0.0000930121,-0.0002542218,0.0006560983,0.0007097499
27938,-0.0000908849,-0.0002641363,0.0006746653,0.0007302064
27939,-0.0000931918,-0.0002638728,0.0006768211,0.0007323936
27940,-0.0000955498,-0.0002718969,0.0006965733,0.0007538382
27941,-0.0000975537,-0.0002710654,0.0006974991,0.0007546510
27942,-0.0000866086,-0.0002565905,0.0006519177,0.0007059295
27943,-0.0000890209,-0.0002566379,0.0006559582,0.0007099781
27944,-0.0000958611,-0.0002355253,0.0006087733,0.0006597473
27945,-0.0000949369,-0.0002395472,0.0006199426,0.0006713603
27946,-0.0000937214,-0.0002428513,0.0006278426,0.0006796667
27947,-0.0000919892,-0.0002446435,0.0006316661,0.0006836041
27948,-0.0000878421,-0.0002311236,0.0005945809,0.0006439416
27949,-0.0000903766,-0.0002364775,0.0006106494,0.0006610464
27950,-0.0000855344,-0.0002332366,0.0005982482,0.0006477780
27951,-0.0000890309,-0.0002389792,0.0006151195,0.0006658900
27952,-0.0000895629,-0.0002286723,0.0005891270,0.0006382658
27953,-0.0000923042,-0.0002316257,0.0005979176,0.0006478240
27954,-0.0000922805,-0.0002356838,0.0006084180,0.0006589651
27955,-0.0001044294,-0.0002529459,0.0006536441,0.0007086168
27956,-0.0001011874,-0.0002487851,0.0006426330,0.0006964984
27957,-0.0000979400,-0.0002440591,0.0006316346,0.0006841925
27958,-0.0001018141,-0.0002438308,0.0006296474,0.0006828437
27959,-0.0001048703,-0.0002476077,0.0006386476,0.0006929489
27960,-0.0000988210,-0.0002396698,0.0006195896,0.0006716386
27961,-0.0000992500,-0.0002562221,0.0006632062,0.0007178738
27962,-0.0001003644,-0.0002526608,0.0006543307,0.0007085613
27963,-0.0001027061,-0.0002616713,0.0006772556,0.0007332773
27964,-0.0001038095,-0.0002577310,0.0006665225,0.0007221177
27965,-0.0000955495,-0.0002505915,0.0006482001,0.0007014907
27966,-0.0000967218,-0.0002478048,0.0006412138,0.0006942028
27967,-0.0000931730,-0.0001817581,0.0004461990,0.0004907248
27968,-0.0000924195,-0.0001891996,0.0004695485,0.0005146005
27969,-0.0000920211,-0.0001956776,0.0004909461,0.0005364566
27970,-0.0000914909,-0.0002019685,0.0005103392,0.0005564243
27971,-0.0000908492,-0.0002075732,0.0005276237,0.0005742186
27972,-0.0000901434,-0.0002122692,0.0005427555,0.0005897182
27973,-0.0000894857,-0.0002170871,0.0005563753,0.0006038940
27974,-0.0000802479,-0.0001923866,0.0004664354,0.0005108956
27975,-0.0000820951,-0.0001943805,0.0004776122,0.0005221464
27976,-0.0000835010,-0.0001956739,0.0004854626,0.0005300327
27977,-0.0000856793,-0.0001967636,0.0004920225,0.0005367896
27978,-0.0000874918,-0.0001984752,0.0004987746,0.0005438965
27979,-0.0000892894,-0.0002002720,0.0005044236,0.0005500224
27980,-0.0000822823,-0.0002002259,0.0004988978,0.0005438380
27981,-0.0000801637,-0.0002037215,0.0005070036,0.0005522511
27982,-0.0000802992,-0.0001977652,0.0004871357,0.0005318461
27983,-0.0000780618,-0.0001959356,0.0004750248,0.0005197432
27984,-0.0000781230,-0.0002009734,0.0004940655,0.0005390679
27985,-0.0000753356,-0.0001983925,0.0004796615,0.0005245095
27986,-0.0000867351,-0.0002030354,0.0005129400,0.0005584387
27987,-0.0000857427,-0.0002070150,0.0005255044,0.0005712809
27988,-0.0000843638,-0.0002110977,0.0005355799,0.0005818293
27989,-0.0000819246,-0.0002072185,0.0005208257,0.0005664897
27990,-0.0000843223,-0.0002010073,0.0005044682,0.0005495474
27991,-0.0000835041,-0.0002049549,0.0005161307,0.0005615785
27992,-0.0000880219,-0.0002098248,0.0005345842,0.0005809944
27993,-0.0000886848,-0.0002051975,0.0005205443,0.0005665134
27994,-0.0000865944,-0.0002140501,0.0005463198,0.0005931116
27995,-0.0000871506,-0.0001791724,0.0004349727,0.0004784342
27996,-0.0000860488,-0.0001852830,0.0004541175,0.0004979527
27997,-0.0000849724,-0.0001907606,0.0004708012,0.0005150376
27998,-0.0000847221,-0.0001845932,0.0004485639,0.0004924044
27999,-0.0000836122,-0.0001836981,0.0004415455,0.0004854879
28000,-0.0000858722,-0.0001785191,0.0004305023,0.0004738938
28001,-0.0000846217,-0.0001781365,0.0004245869,0.0004681533
28002,-0.0000833295,-0.0001893649,0.0004631365,0.0005072458
28003,-0.0000822788,-0.0001883912,0.0004553921,0.0004996429
28004,-0.0000907121,-0.0001881033,0.0004668212,0.0005114035
28005,-0.0000887839,-0.0001870540,0.0004631923,0.0005073646
28006,-0.0000874425,-0.0001860989,0.0004594214,0.0005033359
28007,-0.0000895379,-0.0001806045,0.0004424289,0.0004861876
28008,-0.0000912404,-0.0001812911,0.0004447482,0.0004888683
28009,-0.0000882585,-0.0001798739,0.0004388201,0.0004823974
28010,-0.0000881616,-0.0001932028,0.0004819036,0.0005266221
28011,-0.0000898109,-0.0001944630,0.0004870663,0.0005320859
28012,-0.0000865637,-0.0001919900,0.0004766740,0.0005211253
28013,-0.0000938635,-0.0002036410,0.0005153682,0.0005620359
28014,-0.0000961795,-0.0002057307,0.0005204380,0.0005678303
28015,-0.0000985997,-0.0002078525,0.0005241608,0.0005724239
28016,-0.0001014524,-0.0002097374,0.0005276985,0.0005768432
28017,-0.0001038379,-0.0002116172,0.0005310271,0.0005809939
28018,-0.0001070177,-0.0002136295,0.0005335862,0.0005846406
28019,-0.0000981775,-0.0002145293,0.0005463083,0.0005950752
28020,-0.0000974679,-0.0002209298,0.0005650074,0.0006144456
28021,-0.0000970709,-0.0002264856,0.0005821455,0.0006321486
28022,-0.0000951326,-0.0002180032,0.0005583045,0.0006068603
28023,-0.0000924964,-0.0002151329,0.0005508843,0.0005985911
28024,-0.0000958401,-0.0002121168,0.0005402017,0.0005882149
28025,-0.0000928944,-0.0002099335,0.0005342127,0.0005814505
28026,-0.0000944295,-0.0002228233,0.0005736725,0.0006226294
28027,-0.0000916920,-0.0002197412,0.0005650189,0.0006131395
28028,-0.0001062959,-0.0002288039,0.0005808614,0.0006332851
28029,-0.0001031898,-0.0002262118,0.0005766352,0.0006279555
28030,-0.0001004137,-0.0002236497,0.0005714167,0.0006217871
28031,-0.0001036343,-0.0002192757,0.0005543418,0.0006050758
28032,-0.0001065894,-0.0002214483,0.0005580192,0.0006097426
28033,-0.0001009165,-0.0002168899,0.0005505326,0.0006002595
28034,-0.0001028378,-0.0002326419,0.0005965545,0.0006485176
28035,-0.0001058831,-0.0002356251,0.0006020968,0.0006551724
28036,-0.0000999236,-0.0002293051,0.0005895381,0.0006404067
28037,-0.0001001650,-0.0001831206,0.0004458534,0.0004922920
28038,-0.0000996218,-0.0001915593,0.0004738550,0.0005207283
28039,-0.0000991143,-0.0001999785,0.0005002796,0.0005478090
28040,-0.0000969561,-0.0001908212,0.0004730819,0.0005192491
28041,-0.0000947498,-0.0001898201,0.0004713226,0.0005168696
28042,-0.0000975819,-0.0001825703,0.0004466074,0.0004922522
28043,-0.0000952737,-0.0001821551,0.0004467875,0.0004918095
28044,-0.0000965188,-0.0001984356,0.0004973034,0.0005440618
28045,-0.0000942623,-0.0001973184,0.0004948397,0.0005410049
28046,-0.0001022775,-0.0001939458,0.0004787352,0.0005265577
28047,-0.0001053904,-0.0001964290,0.0004827068,0.0005316929
28048,-0.0001082441,-0.0001970895,0.0004812155,0.0005311585
28049,-0.0001045897,-0.0002038732,0.0005066197,0.0005560277
28050,-0.0001016480,-0.0002017348,0.0005034569,0.0005518135
28051,-0.0001076555,-0.0002053515,0.0005078459,0.0005582709
28052,-0.0001061988,-0.0001796736,0.0004292005,0.0004772566
28053,-0.0001059325,-0.0001879832,0.0004558069,0.0005043008
28054,-0.0001030560,-0.0001801004,0.0004339713,0.0004810278
28055,-0.0001032502,-0.0001881175,0.0004587343,0.0005064444
28056,-0.0001091478,-0.0001790987,0.0004239048,0.0004729533
28057,-0.0001087182,-0.0001881682,0.0004528551,0.0005022994
28058,-0.0000895170,-0.0001171799,0.0002243754,0.0002684935
28059,-0.0000903300,-0.0001141214,0.0002174030,0.0002616243
28060,-0.0000913873,-0.0001109941,0.0002094856,0.0002540779
28061,-0.0000927518,-0.0001078736,0.0002008692,0.0002461464
28062,-0.0000944662,-0.0001047228,0.0001914351,0.0002377775
28063,-0.0000965705,-0.0001014210,0.0001809363,0.0002288013
28064,-0.0000989937,-0.0000979619,0.0001691861,0.0002191352
28065,-0.0001015427,-0.0000936907,0.0001543159,0.0002071286
28066,-0.0001047351,-0.0000886095,0.0001364490,0.0001934927
28067,-0.0001082390,-0.0000840524,0.0001198770,0.0001820742
28068,-0.0001121213,-0.0000793451,0.0001021920,0.0001712018
28069,-0.0001164019,-0.0000740139,0.0000825131,0.0001607354
28070,-0.0001208106,-0.0000682096,0.0000613994,0.0001517157
28071,-0.0000980532,-0.0001079913,0.0002028794,0.0002498732
28072,-0.0000971979,-0.0001181200,0.0002367733,0.0002818889
28073,-0.0000964901,-0.0001282179,0.0002705448,0.0003145547
28074,-0.0000958622,-0.0001382577,0.0003037055,0.0003471913
28075,-0.0000951760,-0.0001478231,0.0003351397,0.0003784558
28076,-0.0000946659,-0.0001570093,0.0003655552,0.0004089550
28077,-0.0000940116,-0.0001658554,0.0003940995,0.0004377906
28078,-0.0000880029,-0.0001510165,0.0003369292,0.0003795679
28079,-0.0000885629,-0.0001497644,0.0003360942,0.0003784602
28080,-0.0000894136,-0.0001475764,0.0003312573,0.0003735037
28081,-0.0000908082,-0.0001447750,0.0003239159,0.0003662342
28082,-0.0000921224,-0.0001425569,0.0003177605,0.0003602509
28083,-0.0000938269,-0.0001404003,0.0003110239,0.0003539090
28084,-0.0000891433,-0.0001567176,0.0003623097,0.0004046916
28085,-0.0000884244,-0.0001649706,0.0003892241,0.0004318907
28086,-0.0000881364,-0.0001575685,0.0003626430,0.0004050997
28087,-0.0000876893,-0.0001585078,0.0003618597,0.0004046685
28088,-0.0000875803,-0.0001654408,0.0003878506,0.0004306612
28089,-0.0000866044,-0.0001658018,0.0003850038,0.0004280402
28090,-0.0000916274,-0.0001510844,0.0003459093,0.0003884267
28091,-0.0000915830,-0.0001591386,0.0003727873,0.0004155513
28092,-0.0000907571,-0.0001668141,0.0003982023,0.0004411676
28093,-0.0000893396,-0.0001658240,0.0003941102,0.0004368089
28094,-0.0000902408,-0.0001529947,0.0003511563,0.0003935245
28095,-0.0000900963,-0.0001601974,0.0003753616,0.0004179436
28096,-0.0000929647,-0.0001579689,0.0003692255,0.0004122184
28097,-0.0000934756,-0.0001494329,0.0003407713,0.0003836574
28098,-0.0000922883,-0.0001664085,0.0003965601,0.0004398509
28099,-0.0000909095,-0.0001204778,0.0002411667,0.0002845010
28100,-0.0000902958,-0.0001296811,0.0002719599,0.0003145357
28101,-0.0000899371,-0.0001386496,0.0003018483,0.0003441290
28102,-0.0000894583,-0.0001322546,0.0002779354,0.0003205342
28103,-0.0000888499,-0.0001347426,0.0002827544,0.0003255763
28104,-0.0000899017,-0.0001233657,0.0002482670,0.0002914411
28105,-0.0000891550,-0.0001260499,0.0002540011,0.0002972436
28106,-0.0000890762,-0.0001410209,0.0003069826,0.0003493706
28107,-0.0000884266,-0.0001431043,0.0003104136,0.0003530648
28108,-0.0000951132,-0.0001211607,0.0002470996,0.0002911781
28109,-0.0000932821,-0.0001240988,0.0002564996,0.0002998235
28110,-0.0000917155,-0.0001268978,0.0002646274,0.0003074775
28111,-0.0000938203,-0.0001144259,0.0002240448,0.0002684988
28112,-0.0000957632,-0.0001112210,0.0002138760,0.0002593909
28113,-0.0000922020,-0.0001175228,0.0002331963,0.0002769356
28114,-0.0000926446,-0.0001334648,0.0002876503,0.0003303613
28115,-0.0000944380,-0.0001308955,0.0002796861,0.0003229187
28116,-0.0000912248,-0.0001360514,0.0002950025,0.0003374291
28117,-0.0000980550,-0.0001354663,0.0002940538,0.0003382803
28118,-0.0001005207,-0.0001322463,0.0002820096,0.0003272964
28119,-0.0001034469,-0.0001296751,0.0002715840,0.0003182370
28120,-0.0001067622,-0.0001267474,0.0002598299,0.0003081795
28121,-0.0001102763,-0.0001232603,0.0002462437,0.0002966310
28122,-0.0001139190,-0.0001194434,0.0002309174,0.0002838434
28123,-0.0001028335,-0.0001385808,0.0003014987,0.0003473914
28124,-0.0001023802,-0.0001475894,0.0003303499,0.0003760257
28125,-0.0001017480,-0.0001563684,0.0003593628,0.0004049017
28126,-0.0001010018,-0.0001647169,0.0003861006,0.0004317484
28127,-0.0000968620,-0.0001559948,0.0003615196,0.0004054788
28128,-0.0000990349,-0.0001563372,0.0003612926,0.0004059330
28129,-0.0000962221,-0.0001653095,0.0003914589,0.0004356903
28130,-0.0000982776,-0.0001652113,0.0003895960,0.0004344402
28131,-0.0000975762,-0.0001462024,0.0003288868,0.0003729112
28132,-0.0001000408,-0.0001412265,0.0003116496,0.0003564808
28133,-0.0000999067,-0.0001495148,0.0003383972,0.0003832084
28134,-0.0001119259,-0.0001398538,0.0002978860,0.0003475954
28135,-0.0001084948,-0.0001428448,0.0003101502,0.0003582861
28136,-0.0001052601,-0.0001453759,0.0003209650,0.0003677395
28137,-0.0001092753,-0.0001331399,0.0002784802,0.0003274424
28138,-0.0001128323,-0.0001297414,0.0002645205,0.0003154918
28139,-0.0001059870,-0.0001359993,0.0002907575,0.0003380370
28140,-0.0001072025,-0.0001618482,0.0003719508,0.0004195648
28141,-0.0001078149,-0.0001523264,0.0003413730,0.0003890539
28142,-0.0001103146,-0.0001598350,0.0003626209,0.0004113520
28143,-0.0001111194,-0.0001499289,0.0003306109,0.0003796443
28144,-0.0001040687,-0.0001634319,0.0003798335,0.0004263962
28145,-0.0001046952,-0.0001545966,0.0003510369,0.0003976029
28146,-0.0001071296,-0.0000934101,0.0001508600,0.0002072702
28147,-0.0001063603,-0.0001023091,0.0001809279,0.0002334836
28148,-0.0001053396,-0.0001117181,0.0002118448,0.0002616402
28149,-0.0001042540,-0.0001205117,0.0002412949,0.0002891629
28150,-0.0000994793,-0.0001151640,0.0002263168,0.0002727236
28151,-0.0001020087,-0.0001138549,0.0002206011,0.0002683906
28152,-0.0000986411,-0.0001254541,0.0002603456,0.0003053664
28153,-0.0001011765,-0.0001230070,0.0002509086,0.0002971911
28154,-0.0001007028,-0.0001045686,0.0001907915,0.0002397437
28155,-0.0001037314,-0.0000978428,0.0001674832,0.0002199637
28156,-0.0001033929,-0.0001060745,0.0001946510,0.0002446035
28157,-0.0001177631,-0.0000885270,0.0001290064,0.0001958260
28158,-0.0001136565,-0.0000936063,0.0001479627,0.0002087412
28159,-0.0001097357,-0.0000982408,0.0001653148,0.0002214095
28160,-0.0001149737,-0.0000838212,0.0001152357,0.0001830962
28161,-0.0001192267,-0.0000783160,0.0000951042,0.0001714445
28162,-0.0001108692,-0.0000887452,0.0001338319,0.0001951375
28163,-0.0001113192,-0.0001133831,0.0002136919,0.0002662929
28164,-0.0001124497,-0.0001035073,0.0001808863,0.0002368091
28165,-0.0001151081,-0.0001090602,0.0001969996,0.0002528890
28166,-0.0001163898,-0.0000987729,0.0001630632,0.0002233658
28167,-0.0001077651,-0.0001173781,0.0002288503,0.0002788609
28168,-0.0001087629,-0.0001077957,0.0001971450,0.0002496306
28169,-0.0001101621,-0.0000138447,-0.0001168222,0.0001611669
28170,-0.0001087388,-0.0000220613,-0.0000881845,0.0001417298
28171,-0.0001074634,-0.0000305705,-0.0000589001,0.0001263019
28172,-0.0001060664,-0.0000394731,-0.0000282878,0.0001166551
28173,-0.0001046609,-0.0000486445,0.0000026650,0.0001154439
28174,-0.0001034378,-0.0000582143,0.0000349183,0.0001237238
28175,-0.0001021706,-0.0000677922,0.0000673929,0.0001399157
28176,-0.0001009835,-0.0000777057,0.0001011329,0.0001626767
28177,-0.0000999657,-0.0000876775,0.0001348582,0.0001893865
28178,-0.0000911794,-0.0000797466,0.0001003738,0.0001573153
28179,-0.0000925282,-0.0000752824,0.0000879648,0.0001482117
28180,-0.0000942246,-0.0000699924,0.0000725045,0.0001379642
28181,-0.0000962340,-0.0000639281,0.0000539828,0.0001275222
28182,-0.0000987102,-0.0000589811,0.0000375298,0.0001209585
28183,-0.0001015762,-0.0000541140,0.0000208325,0.0001169617
28184,-0.0000934732,-0.0000805949,0.0001079574,0.0001639743
28185,-0.0000926216,-0.0000911354,0.0001429740,0.0001931993
28186,-0.0000919274,-0.0001012005,0.0001767481,0.0002234549
28187,-0.0000912816,-0.0000948853,0.0001535002,0.0002022322
28188,-0.0000902695,-0.0000988749,0.0001632938,0.0002111627
28189,-0.0000918245,-0.0000850419,0.0001205326,0.0001737583
28190,-0.0000906851,-0.0000892840,0.0001318416,0.0001832420
28191,-0.0000908190,-0.0001046699,0.0001858440,0.0002318229
28192,-0.0000898774,-0.0001081326,0.0001941829,0.0002397449
28193,-0.0000940711,-0.0000889332,0.0001371957,0.0001886296
28194,-0.0000961048,-0.0000861500,0.0001290717,0.0001825307
28195,-0.0000983751,-0.0000819586,0.0001156779,0.0001725579
28196,-0.0000952150,-0.0000951790,0.0001593697,0.0002086232
28197,-0.0000933922,-0.0000982292,0.0001684429,0.0002162039
28198,-0.0000974012,-0.0000917617,0.0001484831,0.0001998860
28199,-0.0000976711,-0.0000680426,0.0000680905,0.0001371341
28200,-0.0000969360,-0.0000768439,0.0000977333,0.0001576495
28201,-0.0000953778,-0.0000731098,0.0000843934,0.0001468476
28202,-0.0000950250,-0.0000810314,0.0001110430,0.0001671119
28203,-0.0001004733,-0.0000632240,0.0000520326,0.0001296131
28204,-0.0000993386,-0.0000724959,0.0000832979,0.0001485340
28205,-0.0000968308,-0.0000406877,-0.0000256062,0.0001081081
28206,-0.0000957121,-0.0000503828,0.0000066155,0.0001083651
28207,-0.0000948837,-0.0000599484,0.0000390282,0.0001188273
28208,-0.0000937505,-0.0000556893,0.0000230177,0.0001114463
28209,-0.0000921182,-0.0000608696,0.0000379422,0.0001167496
28210,-0.0000945327,-0.0000461904,-0.0000086569,0.0001055696
28211,-0.0000926394,-0.0000513437,0.0000070562,0.0001061509
28212,-0.0000931609,-0.0000652720,0.0000549488,0.0001263280
28213,-0.0000915694,-0.0000704267,0.0000691759,0.0001346483
28214,-0.0000982066,-0.0000450294,-0.0000104235,0.0001085396
28215,-0.0001008821,-0.0000409561,-0.0000233929,0.0001113635
28216,-0.0001039593,-0.0000360713,-0.0000393417,0.0001168608
28217,-0.0000997138,-0.0000499696,0.0000065992,0.0001117289
28218,-0.0000971882,-0.0000546613,0.0000221173,0.0001136775
28219,-0.0001026600,-0.0000448896,-0.0000099322,0.0001124847
28220,-0.0001026341,-0.0000262309,-0.0000730899,0.0001287011
28221,-0.0001020880,-0.0000331365,-0.0000496400,0.0001182544
28222,-0.0000996790,-0.0000348683,-0.0000443269,0.0001145276
28223,-0.0001062595,-0.0000196255,-0.0000954315,0.0001441645
28224,-0.0001051958,-0.0000276555,-0.0000686391,0.0001286169
28225,-0.0001082636,-0.0000428986,-0.0000171945,0.0001177155
